	id_t	tweet	topic
3167	1274435710641229830	@Rod_AV @juancdula Nunca fuimos migrantes, porque teníamos una patria grande para nosotros y los que necesitaban refugio y reposo.	otro
3168	1274479918223552513	Ante la desesperación que enfrentan por la crisis económica que atraviesan en sus países de origen, ciudadanos de Honduras, El Salvador y Guatemala alistan una nueva caravana migrante hacia EUA, en el momento de mayor riesgo para América Latina por los contagios de Covid-19.	causas
3169	1274524614320930817	todos esos trabajadores activos son inmigrantes	empleo
3170	1275034476012351490	@fedebillie Pero el perfil de los que se va en la nota es abc1 o simil. No es significativo. Es más espuma que otra cosa. No hay transformaciones  de escala a nivel empleo o vivienda que haga pensar en una ola migratoria.	causas
3171	1275249965607067651	El día que los venezolanos nos pongamos los pantalones y hagamos lo que hizo la gente de Angola aquí se acaban los problemas en Angola el lema era extinción a los cubanos invasores en solo 2 meses se acabó los delincuentes de la isla en ese territorio	crimen
3172	1275475335279239170	"Veo Veneco tendencia y me viene a la mente Venezuela dándole la Libertad a todo un continente y creando en Angostura a ""Colombia"" 5 países nos pagan con maldad y xenofobia en momentos difíciles. Confirma lo grande que somos! Gracias a nosotros son libres sino aún fueran colonia."	denun
3173	1275767870568480770	@ErikaDLV Veneco significa .hijos con linajes venezolanos con colombianos. Y al llegar el venezolano a Colombia. Sus familiares les recibían así.alli llegó el VENECO. así que no es que no es un insulto.	otro
3174	1275967155306139651	@canalN_ El Gobierno ha prohibido decir Delincuentes Venezolanos  Ahora dicen  extranjeros . Aplausos al periodismo .. Que indignación como protegen a  los Delincuentes Venezolanos  .	crimen
3175	1275985392169353216	El sueño americano en todo su esplendor, es por eso que la gente se va, porque ahí se puede tener lo que acá, ni en diez vidas se puede lograr	causas
3176	1276005903188348928	@jorgeramosnews Ahora si estas del lado de los inmigrantes. Que raro ya te pareces a @FelipeCalderon que ya fue feminista, epidemiologo, economista y un sin fin de barbaridades con tal de estar en contra del gobierno.  https://t.co/cNLQIPrg0G	otro
3177	1276022498686099457	No en plena campaña electoral del Presidente más racista, xenófobo y antimigrante que ha afectado directamente a nuestra comunidad - que debiera, en todo momento, estar al centro de la relación bilateral.	denun
3178	1276130589532393473	"""Hace 3 meses que mis hijos no ven a sus abuelos"". Yo crecí viendo a mis abuelos y (a casi todos mis familiares) dos veces por año pues hija de inmigrantes provinciales y ¿saben qué? No te pasa nada, absolutamente nada."	otro
3179	1276223081338613760	@sandia2416 La verdad que no los entiendo, son migrantes, se les ayuda, pero en su mente es como una obligación, por tanto, ni las gracias dan... Creo que es que son todos así, arrogantes?	politica
3180	1276864488692727808	@JHONNREBEL @SolReyes_ @ClaudiaLopez Mire rolitranco de marico déjeme decirle que las mafias y ladrones hace 10 años en venzuela eran lideradas por colombianos. Y aquí en Colombia la delincuencia está arraigada para que vengan a decir que los único ladrones son venezolanos	crimen
3181	1276946191293591557	Tambien vas a conmemorar las agresiones a los VENEZOLANOS EN ECUADOR O VAS A SEGUIR APOYANDO QUE SE REGISTREN PARA VOTAR EN ECUADOR DESPUES QUE HAN MALTRATADO X CANTIDAD DE VENEZOLANOS? CHAMO ESTE TIPO DE COSAS	denun
3182	1276998569820663809	@Gabriel64715886 @mileniotv Creo que te falta comprensión de lectura, ni de tantito estoy defendiendo a esa gente Lebaron, es una triste comparación con los derechos que tienen nuestros paisanos en EUA, ellos no pueden levantar la voz allá como lo hacen los inmigrantes Lebaron aquí	politica
3183	1277242426919395330	@ElianaEsquenas4 @elpaisuy Por dios que manera de dejar entrar extranjeros al país sin documentos sin dinero sin nada y todavía con virus	politica
3184	1277393344721825793	Dañan la imagen del venezolano de bien que trabaja honradamente. Por culpa de esa gente es qué hay tanta xenofobia	denun
3185	1277420447349583872	@perezvalery Cara dura este maldito, esbirro y lacayo de genocidas... Eres basura... Más delincuentes que ustedes que exterminan Venezolanos no hay... Ojalá que el coronavirus almenos los haga pasar media hora sin respirar.	crimen
3186	1277602843080474624	@laespergesia Mi hermosa madre colombiana tiene 35 años viviendo en Venezuela y me dice que no la cambia x nadie..	otro
3187	1277727942387236865	Y si a eso le sumas que @lopezobrador_ pone a la #GN en la frontera sur para mitigar la entrada de migrantes	politica
3188	1277735035039293446	@bessone_roberto @alferdez @UNPAZ_Oficial La Universidad Pública Argentina forma profesionales de excelencia desde hace décadas, hijos de inmigrantes, muchos de ellos analfabetos o con apenas la primaria.	servpub
3189	1277897619793158144	En el extranjero un venezolano solo es visto como un inmigrante que busca comida y techo ya que él su país lo expropiaron	causas
3190	1278024811059589126	Si. Por eso Trump les reclamó q USA pagaba mucho y ellos nada por defenderlos. Ahora OTAN en manos de algunos gobernantes de izquierda. El millón de inmigrantes y sus descendientes, nunca nos fajamos a reclamar en cada embajada q nos apoyaran realmente y no con papelitos	politica
3191	1278056170704510977	@DeLaE_President @ClaudiaLopez Las ciudades deben prepararse para cerrar fronteras y no permitir el ingreso de residentes de Bogota! Porque ellos también son culpables por permitir el mal manejo de la alcaldesa! @marioherzam	politica
3192	1278126368434388992	"@MCMolinaChavier En segundo lugar, aquí no he visto que se haya obligado a nada al Estado Dominicano. Nuestras leyes fueron modificadas por el ""fantasma"" de la ""haitianización"" y ni así han logrado detener la migración. Aquí también hay chinos y más nacionalidades pero al parecer esos no molestan"	politica
3193	1278545925410037761	sigan arrendandoles a esos gran hps venecos escorias de la sociedad por algo volvieron mierda su pais  porque son la basura mas grande del mundo	otro
3194	1278622480232517632	@carolina_rocha_ El primer favor por lo de la Opep, como anillo al dedo para Trump la foto en vías electorales. La incertidumbre es si se hablara del muro, de la caravana migrante que viene en camino, de los dreamers o solo del T-MEC.	politica
3195	1278670836589789189	@emepege Es correcto q todo los residentes q ingresan al país, firman un documento q no pueden salir del país hasta que se levante el cierre de fronteras Uy?  Cualquiera sea las causales por la que haya ingresado y por ningún motivo o esto cambió ??	politica
3196	1278744846992396289	@noresulta @xime1 @IndependenciaL3 @YULEINS @PpbPpa @Duranbaronti @izkia @DraGRojas @EnnioVivaldi @colmedchile @MedicinaUChile @DOM_INDEP Puede un alcalde impedir que lleguen inmigrantes y delincuentes a su comuna??.. lo del trampolín es un paso natural de todo político que se precie de tal... La delincuencia por ley la enfrenta el ministerio del interior .	politica
3197	1278792955575361537	COLOMBIA entera apoya a la policía colombiana, contra el actuar de todo criminal venezolano	crimen
3198	1278805963873628161	@Mrmldt Tras q son delincuentes venezolanos nuestros policías se tienen q dejar joder, no señores q mamera	crimen
3199	1278817989253627909	Bueno y el gobierno colombiano, cuándo es que se va a amarrar los pantalones contra esos venecos pa proteger a los colombianos, cuándo es que los va a capturar y encerrar o deportar prohibiendoles su reingreso a Colombia de por vida ?  ...	politica
3200	1278828462669811716	Como la gente d tocancipa les gusta q los venezolanos vengan y vuelvan mierda el país, pues mandemos todos esos delincuentes para q los mantengan ahí en ese municipio....	crimen
3201	1278863655304597506	@IvanDuque buenas noches señor presidente, reciba un cordial saludo, nosotros lo apoyamos a usted , queremos decirle que ya es hora que usted  tome conciencia de sacar a los venezolanos, ellos no deben de estar mas en nuestro pais nos estan perjudicando a colombia mano dura.	politica
3202	1278987793314844672	@LopezMirasF b.dias; quiero denunciar un hecho que esta sucediendo ahora mismo en san anton metiendo a un grupo de inmigrantes a pasar la cuarentena en un edificio de gente con una media de 65 años, personas con cáncer y asmáticas habiendo otros edificios, por favor solucionarlo.	servpub
3203	1279046538795216902	@PabloGomez1968 @gibranrr El muro lo construyó el #CACAS en la frontera Guatemalteca, la guardia nacional a quien mejor sirve es a Trun.  Total sumisión al vecino del norte.  Presume la dignidad del cargo presidencial y se pone de tapete.  Lo único que sabe es hacer campaña y ahora internacional.	politica
3204	1279055773029580800	Todo venezolano en nuestro país no es un delincuente, ni todo delincuente es un venezolano. El maldito prejuicio de la xenofobia una vez mató 11 millones de personas en Alemania. El único enemigo a perseguir, rechazar y combatir, se llama el criminal y se representa a si mismo.	denun
3205	1279079493051863043	@BluRadioCo Al que hay que investigar y expulsar de Colombia es al venezolano	politica
3206	1279150813152239616	@TerminalBogota @andreita1122 Buenas. Ya la frontera colomboVenezuela, está abierta?  Ya se puede cruzar la frontera?	politica
3207	1279154707668373511	@JACrespo1 Es una pose de supuesta austeridad y de ahí no lo van a sacar Este  gobierno todo  es guinol Todo es pará la foto Cuando pase migración que hará	otro
3208	1279226103031267329	@BluRadioCo Un humilde policía servidor de un gobierno que no los cuida, no defiende no da autoridad para actuar lo atacan a muerte migrantes que vienen a robar, dañar y encima pasarse las leyes en Colombia.	crimen
3209	1279246147119247365	@NOMEMATESS @mario_campa @Jaime_BonillaV Les importan mas los dolares que la salud y bueno el sr. Gatell que tampoco ayuda diciendo que cerrar fronteras no arregla nada...	politica
3210	1279276253300748289	@2Ludwig2 @Maracas_ @GobiernoMX En inicio hay remesas porque hay migración por falta de oportunidades en el país de origen	causas
3211	1279360200974184450	@sotodelrealcas @Cuerpospolicia1 Buff si la toca siendo mujer e inmigrante, se le cae el pelo.	otro
3212	1279445465898065921	@emiliatijoux El abandono a la población migrante es violenta, la burocracia chilena es insostenible, son miles de personas esperando su rut hace meses, esto imposibilita la ayuda estatal.  Luego dirán que no lo veían venir 🤦🏻‍♂️  #RegularizacionYA	politica
3213	1279473424994390016	Y quizás en condiciones de hacinamiento o falta de calefacción , o de comida.. terrible pensarlo.Los migrantes merecen , igual que nosotr@s, chilen@s, CONDICIONES DE VIDA DIGNAS	servpub
3214	1279531002042503173	@NachoRgz Ganar tiempo a q? Al contrario se perdió tiempo en un principio por q el gobierno no tomo las medidas necesarias como el cierre de fronteras o de mínimo la revisión de todo aquel que llegara al país siendo extranjero o connacional, Permitiendo evento masivos ya con contagios aqui	politica
3215	1279745211355279360	@TeresaRodr_ Eso debe ser lo que pasa cuando un inmigrante viola a una niña de 11, 12 años y no abrís la boca.	crimen
3216	1279819780082421762	Blancos violentando negros, negros violentando migrantes, migrantes violentando gays, gays violentando mujeres, mujeres cis violentando mujeres trans, mujeres trans violentando personas no binarias... no seamos de esa banda que sólo busca a quien pisar...	otro
3217	1279853937315794945	Como hasta les viene bien incentivar que las mujeres no tengan hijos (más rentable ser un país puerta giratoria de migrantes) pues tampoco creo que hagan mucho en ese sentido.	otro
3218	1279861427096948737	@avilarenata @RomiPistacchio Se que esto no remedia nada, pero me disculpo por el mal trato que recibiste en mi país. No tod@s somos racistas, por mi parte...bienvenidos migrantes	otro
3219	1279897231336845322	@ELTIEMPO @Uinvestigativa Aburridos de venezolanos delincuentes	crimen
3220	1279909327306928129	@MChilenidad @rifkaabu Esos ciudadanos deben ser expulsados. La gente está cansada del mal vivir y la violencia cultural que traen algunos inmigrantes.  https://t.co/RWvqzaLl6Y	crimen
3221	1279919159548280832	@CuadrosFJ Una pregunta en qué ayuda el gobierno central a una zona agobiada por la pobreza y la decidía estatal y sumele el  problema de los migrantes que generan violencia inseguridad e incertidumbre	crimen
3222	1279944133319233537	@RedMasNoticias Cuando la Policía colombiana, proceda como la policía de EE.UU. es porque la luna alumbra de día y el sol desaparece.🙈🙈🙈🙈 Vaya, dos bultos de mierda, venecos, ilegales en nuestro psís, les salimos a deber.	crimen
3223	1279950258571579394	Bienvenido, los migrantes lo saludan con respeto... Mexico tiene presidente.. viva AMLO	otro
3224	1280153812272140289	"@heraldoes Cero obligaciones fiscales, todos los derechos para los ""migrantes"". Bonita palabra , para definir al sin papeles que  violenta una frontera y quiere sacar todo lo posible de un pais , sin dejar nada. Un migrante es un viajero, sin mas. No mintais."	politica
3225	1280213023999897601	@PatriAdorni @covidorni Vaya, q la va a pasar fenómeno, te van a recibir con los brazos abiertos. Seguro vas a conseguir laburo de gerente de alguna multinacional. Y por la calle te van a pedir autógrafos, ahí va el argentino, van a decir. Porq ellos si algo quieren son inmigrantes sudacas q es lo q sos	otro
3226	1280239951372828674	@ingeamanda @Alejox_Riveros Ni la policia, ni la Alcaldia, ni Migracion Colombia, ni nadie. Este es un Pais donde todo el mundo hace lo que le da la puta gana. Son desesperantes esos Venecos. Por mi casa pasa lo mismo. Gritan y gritan y se la pasan en grupos que infunden miedo.	otro
3227	1280301055478239233	Lo peor, es que es una decisión arbitraria que solo tiene lógica si su objetivo es reducir la cantidad de extranjeros en el país, ni siquiera el número de inmigrantes (las F1 tienen un estatus de no-inmigrante).   Nativismo y populismo puro.	politica
3228	1280310291721605128	@gabrielboric Fondo solidario? Tay mas we...... No quiero financiar producto de mi esfuerzo y trabajo a los flojos y a los inmigrantes, basta con mis impuestos pagar tu sueldo para que jueges al revolucionario.	servpub
3229	1280317100553318400	@Horror_she_wolf @Abelio_Villa @elvis_aprueba @cristian_cve @CHVNoticias jajaja  Y a quien le interesa si te gusta o no tu trabajo! si encuetras que es un maldito trabajo renuncia y te buscas otro!!  ah, pero verdad que las reformas de la bachelet y la inmigración hicieron mierda el mercado laboral!!! Lo siento, quedate con tu maldito trabajo	empleo
3230	1280347656087146498	@ldeloza @warkentin Ambos están del lado gringo, el muro no está exactamente en la frontera en muchos puntos.	politica
3231	1280462457291628546	@dany_keynes @GiuIianoDMedici @jenarovillamil Tiene que ponerse a ver todas las noticias de los calificativos que Trump ha utilizado para referirse a los mexicanos y el “amor” que tienen los seguidores de Trump a los inmigrantes mexicanos gracias a dichos comentarios.	denun
3232	1280563498951401473	Pienso que es una amenaza simbólica xenofóbica. Los estudiantes eran los últimos que faltaban de recibir el mensaje de que aquí no son bienvenidos los migrantes (hace dos semanas amenazaron a las otras visas profesionales como H1B). Y ya cumplió esa misión.	denun
3233	1280571130680655873	Mientras que el gobierno de #Salta junto a @GustavoSaenzOK  prohíben el ingresos de Salteños que están en otras provincias. Hacen la vista gorda con los extranjeros que entran de forma ilegal a la provincia. Prioricemos el bien estar de nuestra gente y luego los demás. Saludos.	politica
3234	1280580341972025347	En serio.... recién van a cerrar fronteras??? Que pedazos de científicos que tenemos.	politica
3235	1280588922544893952	@padresolalinde Va porque lo citó quién logró que corriera a Evo, quién le ordenó que detuviera a los migrantes dándoles pésimo trato, quien le cobra el muro fronterizo, quién se expresa despectivamente de los mexicanos, quién quiere deportar a miles de mexicanos y quién lo necesita para la foto	politica
3236	1280628071658401792	@MMViverito @PedroJulio El solidaridad con nuestros hermanos dominicanos que Pedro julio quiere callar las denuncias de racismo y xenofobia en contra de ellos.  https://t.co/RMGT3jvGVB	denun
3237	1280639051821916161	@SGarciaSoto @realDonaldTrump AÑOS DE CORRUPCIÓN DICEN LOS CHAYOTES QUE NO ES BUENO HABLAR DEL PASADO, QUE MEJOR SE CRITIQUE AL ACTUAL GOBIERNO, ESTE MURO, ES EL PASADO QUE NOS AVERGÜENZA, LA MIGRACIÓN MASIVA DE CIUDADANOS EMPOBRECIDOS POR ESTOS ASQUEROSOS PRIANISTAS DEJANDO AL PUEBLO MÁS EMPOBRECIDO.	causas
3238	1280681049668927495	@wendydi_pikos @lopezobrador_ No sólo el sr este cambia su comportamiento al cruzar la frontera, conozco a mucha gente que al cruzar se vuelven educados y respetuosos de las normas y leyes, no es otra cosa que allá si hacen cumplir la ley, en México ya hasta le pegan a la policía	politica
3239	1280697664993144839	@MGEli19 Un saludo Eli. Dignos migrantes, ustedes también son el pueblo trabajador de  México.  #SuExcelenciaLopezObrador	empleo
3240	1280841499689791488	Opino que como me temía, ya estás intentando justificar una realidad , que cierto tipo de inmigración influye negativamente en la seguridad ciudadana.	crimen
3241	1280865062052388865	@NachosRgz @lopezobrador_ Claro! Los migrantes buscaron el sueño americano para ganar algo más que para comprar arroz, frijoles y un par de zapatos por familiar	causas
3242	1280883064684634113	@QuinteroCalle Rogar para ingresar a comprar bienes de consumo en su día de pico y cédula en el éxito del centro de Envigado, y que no le permitieran entrar a señora mayor con PEP vigente, porque ahí no aceptan venezolanos. #DerechosHumanos negados, Xenofobia y nada pasa?	denun
3243	1280895603766067202	@Lorenusky91 @RojSalome @elmundoes Nada, la próxima temporada te ponemos a ti a recoger la fruta, y así ya no hace falta que vengan inmigrantes a recogerla.   Es hasta ecológico.	empleo
3244	1280950778061037569	@MarkoCortes @lopezobrador_ Los migrantes gracias a la política de Calderón, el tráfico de armas, gracias a rápido y furioso que el mismo pan avaló. Nunca dijiste nada marko hipócrita. No tienes  calidad moral para exigir los que el prian en contubernio con borolas dejaron a la desgracia nuestro pais	politica
3245	1280956822250074112	JAJAJAJAAJJAJA AY AJAAA¡¡¡¡¡!!!!!! Y LA GUARDIA NACIONAL PERSIGUIENDO MIGRANTES EN LA FRONTERA SUR?¡!	politica
3246	1280960531021443072	@Foro_TV No mameeeesss!!!  Hemos recibido más que nunca comprensión????????  Jajajajajaja  Más pronto cae un hablador que un cojo. jajajajaja  El presidente que más a insultado a los mexicanos, más antimigrante, construye un muro jajaha es un racista!!!  Eres un verdadero pedazo d imbécil	denun
3247	1281017602760794112	@M_OlgaSCordero @lopezobrador_ El día que el mexicano entienda que debe estar orgulloso de su nación ese día cambiará el rumbo de México, gracias @lopezobrador_ por dignificar el trabajo de nuestros migrantes	empleo
3248	1281025628716896259	@LeonKrauze @lopezobrador_ Seguro también recibias chayote de Obama verdad ,Obama a deportado más migrantes centroamericanos y mexicanos que cualquier otro ,era un lobo con piel de oveja ,pero ustedes calladitos nunca dijeron nada verdad chayotero de porquería 😒😒😒	politica
3249	1281046104050720769	@HiddlestonzQeen @ChumelTorres Se pasan de V. Esos que hoy hacen ese sublime análisis, se les olvida que el fenómeno de la migración se multiplicó en cuanto Salinas, Fox y cia. solo robaban poquito. Descarados	politica
3250	1281066200508882945	@MarkoCortes @lopezobrador_ Jajaja este pobre imbécil ahora sí me hizo reír con su tweet te recuerdo Rápido y furioso sí hubo migrantes que tuvieron que irse por el mal gobierno que ustedes hicieron en verdad en verdad eres un imbécil comprende nadie los quiere	causas
3251	1281078360182046723	El presidente AMLO cuando llego a Washington, DC le dió amnesia de la manera como Trump a tratado y se ha expresado de los inmigrantes, los aranceles que queria aplicar a México. Es una verguenza la actitud docil de AMLO.	politica
3252	1281078662180343808	Conclusión: AMLO fue a dar discursos, una vez más, con el fetiche juarista.  Pero tenía que ir a escuchar, nadie de su gabinete ni de su oficina está cerca a los temas de migración.   Desconoce esa realidad y tiene que oír, no hablar, sobre lo que se sufre allá.	politica
3253	1281097678785576961	@callodehacha Al igual que EU defiende sus fronteras y a sus habitantes, México debería de restringir el cruce masivo de indocumentados en la frontera sur y aplicar medidas para fortalecer el mercado interno y la exportación de productos mexicanos.	politica
3254	1281116496970858496	"@AlvaroAlvaradoC @rosarioetm Nos mientes todos los días al decir ""Día número _ del covid en Panamá"" cuando ellos saben bien que el covid no llegó en marzo sino en enero. Debieron cerrar los aeropuertos y fronteras, cancelar los carnavales y abrir hospitales exclusivos para covid positivos"	politica
3255	1281118156845711360	@germandavidtw @eli03856646 @virnyah Yo tengo muchos amigos venezolanos que llegaron a Chile con lo puesto, y al cabo de un par de años ya se habían establecido y progresado más de lo que jamas podrían haber logrado en Venezuela. Misma historia con conocidos peruanos y un par de argentinos.	otro
3256	1281181032209944576	@evedecolores El mayor  porcentaje de contagiados vienen de Colombia, además q muchos han sido contagiados con premeditación para afectar a la población venezolana. Para mi,  esos vecinos son un virus	otro
3257	1281230528323055616	@PinJavier @ermitcentty @EquipoTrump @TeamTrump @realDonaldTrump @Realdonaltrumpf Si esto es verdad, Trump debe implementar una reforma migratoria urgentemente para todos y todas los 12 millones de indocumentados en Estados Unidos.	politica
3258	1281284424454361089	Estado panameño hace referencia a las acciones adoptadas para hacer frente a la #COVID19 :  se conformó un Comité de Migrantes que dominan diversos idiomas para garantizar la comunicación adecuada entre la población #migrante. Personal habla francés e inglés.	politica
3259	1281284649927544832	Gente de lucha, migrantes que vienen USA a buscar tener más de un par de zapatos. Todos buscan a sangre y fuego un mejor futuro para sus familias.	causas
3260	1281284905473900544	@JuanManzurOK @alferdez Choro, mentiroso y pelotudo. Q desgracia para los inmigrantes Sirios y Libaneses q vinieron a Argentina a Laburar.	empleo
3261	1281374100280225795	@rodolfoelopez @carlaangola @ICEespanol @ICEgov Meten a la agencia migratoria jajaja en las conversaciones bueno algo te puedo decir EEUU es el fracaso más grande y lo van a ver tengo dos nacionalidades y amo ser venezolano payaso y nunca pondré el piso en un país tan fracasado como ese joda jaja gracias totales	politica
3262	1281424035264561153	@CoordiONGD @SaveChildrenEs @abc_familia Buenas noches por favor yo necesito una ayuda soy migrante vivo el colombiano en Palmira valle del cauca tengo 2 hijos una de 5 y otro de un año soy madre lactancia, no tengo que darles se los ruego ayúdenme teléfono +573215206148 María machuca	servpub
3263	1281433618943021056	Típico cuando cruzan la frontera... #AmloRidiculoMundial	otro
3264	1281474959714521089	@GuillermoBGR Ok y cuéntanos que ha hecho Trump? Ya paro el flujo de armas? Ya subió los apoyos de la iniciativa Merida o una similar que la sustituya? Ya pararon la deportaciónes? Porque creo que Trump a mandado aprox 85K migrantes a esperar de este lado el trámite de su solicitud de asilo	politica
3265	1281489196084060160	@fernandeznorona @lopezobrador_ Expliquenos en que consiste el éxito, las políticas migratorias siguen al pie de la letra las instrucciones gringas, no veo las oportunidades para que regresen los que se fueron. Nos siguen presumiendo el asunto de las remesas como un logro sistemático de una política sana.	politica
3266	1281575871690801153	Se me olvidaba k los inmigrantes no son personas son hayawanat  https://t.co/V6edeQBAxf	otro
3267	1281613680422117377	@m_ebrard una pregunta..nada más los mexicanos llevan el covid a USA? por que cierran la frontera ? Y los gringos son inmunes  oh què? Por qué ellos si pasan a México como Pedro por su casa.	politica
3268	1281664274809655296	Cada día la situación es más grave. Colombia no solo tiene que lidiar con su miseria producto de la desigualdad e inequidad que nos deja la corrupción, sino que también con el desastre chavista que exilió a cientos de miles de venezolanos a nuestro país y los condenó a mendicidad	causas
3269	1281699495827382273	@HIJODEBOLIVAR1 @OrlandoGuzman_ @NicolasMaduro @dcabellor Los que ingresan por trochas son los mismos que están a la espera de QUE TU SISTEMA INCAPAZ abra frontera, SON ustedes quiénes tienen miles de venezolanos aglomerados en frontera, la desesperación LLEVA A LA GENTE A CRUZAR POR TROCHA, deja de decir estupideces	politica
3270	1281800582676676610	@AristeguiOnline YA ESTAN INUNDADOS DE CORONAVIRUS CON MURO FRONTERIZO	politica
3271	1282089044336402432	@Dedialogovalac1 @Delpoble87 @guillermo_663 @carnecrudaradio Una tontería no considerar personas a los inmigrantes? Joder el fascismo racista, viene dando fuerte a comienzos del siglo XXI	denun
3272	1282317257633390592	@Fonasa Mi mamá es migrante no tiene rut. Esta enferma deseo saber como puedo registrarla en fonasa tipo a en caso de cualquier en emergencia medica	servpub
3273	1282418222466322432	@jorgeramosnews Di los dato de los muertos de USA.. habla del maltrato del gobierno americano a los inmigrantes.. Dilo o te da culillo.. Criticar desde otro pai es muy fácil.. Payaso	denun
3274	1282418431397187587	@suarezYudith @Watcher_Ven Es una forma de parar la migración legal. Porque la gente sencillamente se va para Colombia ilegal.	otro
3275	1282564505818607616	Si el Presidente @lopezobrador_ no fuera hábil optaría por la confrontación con el mandatario norteamericano y por lo tanto la agenda de éste sería radicalizarse contra las personas migrantes, circunstancia que la rapiña deseaba.	politica
3276	1282636075962445825	@polemicas1 @Raniadelmar1 Jajaja quién entiende a ese locos, traidores, habladores de paja, no viven el sueño americano quédense allá aquí no hacen falta	causas
3277	1282644116665438208	@__bitacora__ Puta inmigración sin control	politica
3278	1282683115723513856	@Coronel_apriori @joanperezes @Jesulk86 @ghcritizen @RamonEspinar Sin entrar en fascismos o descalificar a nadie, ¿has pasado de creer que los inmigrantes tienen derecho a estar aquí a que debemos cerrar las fronteras?¿hay que aumentar los impuestos a los más ricos o quitar los impuestos para generar riqueza?¿Más dinero a la iglesia o menos?	politica
3279	1282707911630893058	Mientras incrementan las cifras de contagios y muertes causadas por el #COVID19mx, es necesario actuar para que las personas migrantes, refugiadas y solicitantes de asilo tenga acceso a su derecho a la salud.	servpub
3280	1282724608408461312	@WDVL4 No hay ninguna prohibición para salir del país. El cierre de fronteras solo se aplica para los ingresos, con determinadas condiciones.  Coincido, eso sí, que estando vigente la ASPO, MM jamás debería haber llegado al avión.	politica
3281	1282783741010743296	@ludwingmontoyal @marlenduran51 @nacion Las autoridades desde el principio han dicho que la frontera está resguardad, ustedes son los que no entienden que los nicas que intentan cruzar no han podido	politica
3282	1283027536474144768	Tan fácil como cerrar el aeropuerto y unas cuantas fronteras. Pero como no hacen caso. ¿no cierto nene @IvanDuque?	politica
3283	1283052417622388747	@rafaelrojasc  usted es un hp veneco hablando de colombia	otro
3284	1283069950362558466	@wilmer0503 Colombia tiene que empezar ha deportar a venezolanos ladrones que viven camuflados y entre ellos están infiltrados narcoterroristas internacionales.Colombia debe cerrar la frontera y militarizarla si quieren debilitar el régimen de  Maduro y su organización crimínal.	crimen
3285	1283100161984598022	@venvaradoschile @NicolasMaduro @drodriven2 @sebastianpinera @KarlaEnAccion @TeodoroRiberaN @EmbaVEChile @jaarreaza @PedroHeilbron @CopaAirlines URG #AcuerdoHumanitario para los Venezolanos Varados en Chile con boletos aéreos desde MARZO🆘ES HORA DE LLEGAR A CASA CON NUESTRAS FAMILIAS 🆘AYUDA🆘 @NicolasMaduro @drodriven2 @sebastianpinera @KarlaEnAccion @TeodoroRiberaN @EmbaVEChile @jaarreaza @PedroHeilbron @CopaAirlines	politica
3286	1283273707658653697	"@withlovejohana @llucylovegood @EarlsxLips Si, usualmente por ser migrantes de Latinoamérica, vez cómo va la cosa??? No es ""sufrimiento"" dije que, con solo vivir en otro país específicamente en Estados Unidos ya tiene muchas más oportunidades que la población de Latinoamérica, por ello es que hay migración."	causas
3287	1283285382159896577	@isimedranogonz1 @raulnavarro01 @HLGatell Lo que usted no entiende es que ante una pandemia, es la federación la responsable de la organización y decreto de protocolos de emergencia, cosa que no se hizo a tiempo El vive latino se realizó El  8m se realizó El cierre de frontera se hizo parcial hasta que EEUU lo ordeno	politica
3288	1283374025507577859	@VladeVenganza Mas los nenes inmigrantes q nunca se sabe de ellos una vez llegan a la frontera.	otro
3289	1283394843234926594	@Ivan_Chilensis @MillolokoM @PedroLGonzalezE @T13 Revisa los requisitos para irte a vivir a esos países, de eso estamos hablando de filtros migratorios. Si Piñera fuera al aeropuerto a recibir refugiados sería hermoso, si no tuvieras 400.000 inmigrantes inscritos para recibir beneficios sociales en Chile.	servpub
3290	1283474853685682176	La reunión del Presidente López Obrador con Trump posicionó a toda América Latina.  Los beneficiados serán para todos los migrantes latinos, el alcance de AMLO trasciende las fronteras.  El conservadurismo en AL lo sabe. Los ataques vienen con mucha más fuerza.	politica
3291	1283501729066164225	@Leonardo4619 Los trocheros son ciudadanos  leales que entran por vías ilegales al país y que ponen en riesgo epidemiólogo a sus conciudadanos por lo del #COVID__19 ... Que supone debe hacer el estado?	politica
3292	1283560913094807552	@tumbaburross @m_ebrard Como si fuéramos un país del primer mundo y nuestro sistema de salud fuera cómo en Suiza, pero como se le va a cerrar la frontera a Trump	politica
3293	1283579451083718656	Avisen si van a cerrar las fronteras así me quedo otras 3 semanas de este lado	politica
3294	1283633772622155778	Stateless @NetflixLAT una miniserie impresionante, dura realidad de los inmigrantes. Basada en hechos reales. Recomendadísima.	otro
3295	1283734588221784064	@ABelique @ingenierapion51 @DiarioLibre A usted le gusta provocar, yo le voy a preguntar, ¿Cree usted que es lo mismo un ser ser humano (inmigrante) que va a un pais a aportar en todos los sentidos a uno que solo se va a aprovechar y destruir todo? ¿que culpa tiene la RD de que ustedes hayan destruido su país?	otro
3296	1283794042577399808	@isidoraalcalde Te gusta el estallido terrorista de izquierda solamente, terroristas cubanos y venezolanos infiltrados en chile quemandolo todo si.  Toda acción tiene reacción...	crimen
